"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"8:35:39.9677031 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKP_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9677930 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKP_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9678820 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9679713 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9680612 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKD_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9681506 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKD_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9682419 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Length","NAME NOT FOUND","Length: 0"
"8:35:39.9683323 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeUpperThreshold","NAME NOT FOUND","Length: 0"
"8:35:39.9684208 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeLowerThreshold","NAME NOT FOUND","Length: 0"
"8:35:39.9685093 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeRampLength","NAME NOT FOUND","Length: 0"
"8:35:39.9685982 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerStaticOffset0","NAME NOT FOUND","Length: 0"
"8:35:39.9686886 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerStaticOffset1","NAME NOT FOUND","Length: 0"
"8:35:39.9687804 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureEnableLKD","NAME NOT FOUND","Length: 0"
"8:35:39.9688703 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenDwm","NAME NOT FOUND","Length: 0"
"8:35:39.9689597 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureUseUmdFrameIndex","NAME NOT FOUND","Length: 0"
"8:35:39.9690491 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureHandleNoRenderPresent","NAME NOT FOUND","Length: 0"
"8:35:39.9691385 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureBlockFlipOverride","NAME NOT FOUND","Length: 0"
"8:35:39.9692279 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenOemOverride","NAME NOT FOUND","Length: 0"
"8:35:39.9693179 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCapturePostFlipSupport","NAME NOT FOUND","Length: 0"
"8:35:39.9694073 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCapturePostFlipRsyncSupport","NAME NOT FOUND","Length: 0"
"8:35:39.9696481 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\00000000-0000-0000-0000-000000000000","NAME NOT FOUND","Length: 346"
"8:35:39.9697020 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Control\WMI\Restrictions","NAME NOT FOUND","Desired Access: Read"
"8:35:39.9697318 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Control\WMI\Restrictions","NAME NOT FOUND","Desired Access: Read"
"8:35:39.9698307 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureForceCursorCallback","NAME NOT FOUND","Length: 0"
"8:35:39.9699210 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureMonochromeScaling","NAME NOT FOUND","Length: 0"
"8:35:39.9700100 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenRatio","NAME NOT FOUND","Length: 0"
"8:35:39.9700995 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenPacingMode","NAME NOT FOUND","Length: 0"
"8:35:39.9701903 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerFilter0WindowLen","NAME NOT FOUND","Length: 0"
"8:35:39.9702783 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerFilter1WindowLen","NAME NOT FOUND","Length: 0"
"8:35:39.9703668 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKP_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9704557 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKP_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9705437 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9706322 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9707216 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKD_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9708119 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKD_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9709009 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Length","NAME NOT FOUND","Length: 0"
"8:35:39.9709894 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeUpperThreshold","NAME NOT FOUND","Length: 0"
"8:35:39.9710802 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeLowerThreshold","NAME NOT FOUND","Length: 0"
"8:35:39.9711691 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeRampLength","NAME NOT FOUND","Length: 0"
"8:35:39.9712581 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerStaticOffset0","NAME NOT FOUND","Length: 0"
"8:35:39.9713466 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerStaticOffset1","NAME NOT FOUND","Length: 0"
"8:35:39.9714346 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureEnableLKD","NAME NOT FOUND","Length: 0"
"8:35:39.9715231 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenDwm","NAME NOT FOUND","Length: 0"
"8:35:39.9716115 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureUseUmdFrameIndex","NAME NOT FOUND","Length: 0"
"8:35:39.9717010 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureHandleNoRenderPresent","NAME NOT FOUND","Length: 0"
"8:35:39.9717909 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureBlockFlipOverride","NAME NOT FOUND","Length: 0"
"8:35:39.9718792 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenOemOverride","NAME NOT FOUND","Length: 0"
"8:35:39.9719706 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureForceCursorCallback","NAME NOT FOUND","Length: 0"
"8:35:39.9720605 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureMonochromeScaling","NAME NOT FOUND","Length: 0"
"8:35:39.9721509 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenRatio","NAME NOT FOUND","Length: 0"
"8:35:39.9722407 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenPacingMode","NAME NOT FOUND","Length: 0"
"8:35:39.9723330 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerFilter0WindowLen","NAME NOT FOUND","Length: 0"
"8:35:39.9724234 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerFilter1WindowLen","NAME NOT FOUND","Length: 0"
"8:35:39.9725128 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKP_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9726027 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKP_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9726935 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9727830 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9728734 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKD_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9729623 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKD_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9730545 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Length","NAME NOT FOUND","Length: 0"
"8:35:39.9731477 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeUpperThreshold","NAME NOT FOUND","Length: 0"
"8:35:39.9732376 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeLowerThreshold","NAME NOT FOUND","Length: 0"
"8:35:39.9733280 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeRampLength","NAME NOT FOUND","Length: 0"
"8:35:39.9734183 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerStaticOffset0","NAME NOT FOUND","Length: 0"
"8:35:39.9735082 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerStaticOffset1","NAME NOT FOUND","Length: 0"
"8:35:39.9735986 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureEnableLKD","NAME NOT FOUND","Length: 0"
"8:35:39.9736876 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenDwm","NAME NOT FOUND","Length: 0"
"8:35:39.9737784 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureUseUmdFrameIndex","NAME NOT FOUND","Length: 0"
"8:35:39.9738678 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureHandleNoRenderPresent","NAME NOT FOUND","Length: 0"
"8:35:39.9739596 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureBlockFlipOverride","NAME NOT FOUND","Length: 0"
"8:35:39.9740490 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenOemOverride","NAME NOT FOUND","Length: 0"
"8:35:39.9741365 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCapturePostFlipSupport","NAME NOT FOUND","Length: 0"
"8:35:39.9742255 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCapturePostFlipRsyncSupport","NAME NOT FOUND","Length: 0"
"8:35:39.9743092 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\UMD\DX9P\","NAME NOT FOUND","Desired Access: Read"
"8:35:39.9743414 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\UMD\DX9P\PAL","NAME NOT FOUND","Desired Access: Read"
"8:35:39.9743717 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\UMD\DX9P\PAL\GFX9","NAME NOT FOUND","Desired Access: Read"
"8:35:39.9744005 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\UMD\DX9P\PAL\GFX12","NAME NOT FOUND","Desired Access: Read"
"8:35:39.9744280 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_ACFIGPMemBandwidthFactor","NAME NOT FOUND","Length: 134"
"8:35:39.9750018 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\00000000-0000-0000-0000-000000000000","NAME NOT FOUND","Length: 346"
"8:35:39.9750563 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Control\WMI\Restrictions","NAME NOT FOUND","Desired Access: Read"
"8:35:39.9750866 PM","csgo.exe","17860","RegOpenKey","HKLM\System\CurrentControlSet\Control\WMI\Restrictions","NAME NOT FOUND","Desired Access: Read"
"8:35:39.9751845 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureForceCursorCallback","NAME NOT FOUND","Length: 0"
"8:35:39.9752753 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureMonochromeScaling","NAME NOT FOUND","Length: 0"
"8:35:39.9753643 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenRatio","NAME NOT FOUND","Length: 0"
"8:35:39.9754523 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenPacingMode","NAME NOT FOUND","Length: 0"
"8:35:39.9755407 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerFilter0WindowLen","NAME NOT FOUND","Length: 0"
"8:35:39.9756283 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerFilter1WindowLen","NAME NOT FOUND","Length: 0"
"8:35:39.9757167 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKP_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9758052 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKP_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9758923 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9759822 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9760701 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKD_Num","NAME NOT FOUND","Length: 0"
"8:35:39.9761577 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKD_Den","NAME NOT FOUND","Length: 0"
"8:35:39.9762462 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerKI_Length","NAME NOT FOUND","Length: 0"
"8:35:39.9763356 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeUpperThreshold","NAME NOT FOUND","Length: 0"
"8:35:39.9764250 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeLowerThreshold","NAME NOT FOUND","Length: 0"
"8:35:39.9765130 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerSpikeRampLength","NAME NOT FOUND","Length: 0"
"8:35:39.9765996 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerStaticOffset0","NAME NOT FOUND","Length: 0"
"8:35:39.9766876 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFramePacerStaticOffset1","NAME NOT FOUND","Length: 0"
"8:35:39.9767761 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureEnableLKD","NAME NOT FOUND","Length: 0"
"8:35:39.9768636 PM","csgo.exe","17860","RegQueryValue","HKLM\System\CurrentControlSet\Control\Class\{4d36e968-e325-11ce-bfc1-08002be10318}\0000\KMD_DirectCaptureFrameGenDwm","NAME NOT FOUND","Length: 0"
